N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
1869.0	54.0	2456.0	71.0	617.0	550.0	0.5209	0.5477	0.5703	0.611
1868.0	54.0	2456.0	71.0	617.0	550.0	0.5209	0.5477	0.5703	0.611
1867.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1866.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1865.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1864.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1863.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1862.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1861.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1860.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1859.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1858.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1857.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1856.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1855.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1854.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1853.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1852.0	54.0	2456.0	550.0	71.0	617.0	0.5209	0.5483	0.5703	0.6131
1851.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1850.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1849.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1848.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1847.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1846.0	54.0	2456.0	71.0	617.0	558.0	0.5209	0.5477	0.5691	0.6131
1845.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1844.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1843.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1842.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1841.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1840.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1839.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1838.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1837.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1836.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1835.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1834.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1833.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1832.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1831.0	54.0	2456.0	71.0	2467.0	558.0	0.5209	0.5477	0.569	0.6124
1830.0	54.0	2456.0	71.0	558.0	2467.0	0.5209	0.5477	0.569	0.6098
1829.0	54.0	2456.0	71.0	558.0	2467.0	0.5209	0.5477	0.569	0.6098
1828.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6095
1827.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6095
1826.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6095
1825.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6095
1824.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1823.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1822.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1821.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1820.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1819.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1818.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1817.0	54.0	2456.0	71.0	558.0	183.0	0.5209	0.5477	0.567	0.6088
1816.0	54.0	2456.0	71.0	558.0	20.0	0.5209	0.5477	0.5699	0.6118
1815.0	54.0	2456.0	71.0	558.0	20.0	0.5209	0.5477	0.5699	0.6118
1814.0	54.0	2456.0	71.0	2537.0	558.0	0.5209	0.5477	0.5713	0.6127
1813.0	54.0	2456.0	71.0	2537.0	558.0	0.5209	0.5477	0.5713	0.6127
1812.0	54.0	2456.0	71.0	2537.0	558.0	0.5209	0.5477	0.5713	0.6127
1811.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1810.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1809.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1808.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1807.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1806.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1805.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1804.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1803.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1802.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1801.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1800.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6177
1799.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1798.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1797.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1796.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1795.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1794.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1793.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1792.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1791.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1790.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1789.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1788.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1787.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6158
1786.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1785.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1784.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1783.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1782.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1781.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1780.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1779.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1778.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1777.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1776.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1775.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1774.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1773.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1772.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1771.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1770.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1769.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1768.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1767.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1766.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1765.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1764.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1763.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1762.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1761.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1760.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1759.0	54.0	2540.0	2456.0	71.0	2537.0	0.5209	0.5502	0.5753	0.6102
1758.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1757.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1756.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1755.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1754.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1753.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1752.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1751.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1750.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1749.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1748.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1747.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1746.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1745.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1744.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1743.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1742.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1741.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1740.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1739.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1738.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1737.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1736.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1735.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1734.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1733.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1732.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1731.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1730.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1729.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1728.0	2593.0	54.0	2540.0	2456.0	71.0	0.5205	0.557	0.5793	0.6153
1727.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1726.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1725.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1724.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1723.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1722.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1721.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1720.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1719.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1718.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1717.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6143
1716.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1715.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1714.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1713.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1712.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1711.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1710.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1709.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1708.0	54.0	2593.0	2540.0	2456.0	71.0	0.5209	0.557	0.5793	0.6145
1707.0	54.0	2593.0	2540.0	2456.0	2565.0	0.5209	0.557	0.5738	0.6145
1706.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1705.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1704.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1703.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1702.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1701.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1700.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1699.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1698.0	54.0	2540.0	2593.0	2645.0	2456.0	0.5209	0.557	0.5815	0.618
1697.0	54.0	2593.0	2540.0	2645.0	2456.0	0.5209	0.557	0.5815	0.62
1696.0	54.0	2593.0	2540.0	2645.0	2456.0	0.5209	0.557	0.5815	0.62
1695.0	54.0	2593.0	2540.0	2645.0	2456.0	0.5209	0.557	0.5815	0.62
1694.0	54.0	2593.0	2540.0	2645.0	2456.0	0.5209	0.557	0.5815	0.62
1693.0	54.0	2593.0	2540.0	2645.0	2456.0	0.5209	0.557	0.5815	0.62
1692.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1691.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1690.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1689.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1688.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1687.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1686.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1685.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1684.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1683.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1682.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1681.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1680.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1679.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1678.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1677.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1676.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1675.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1674.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1673.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1672.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1671.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1670.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1669.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1668.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1667.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1666.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1665.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1664.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1663.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1662.0	54.0	2593.0	2645.0	2540.0	2456.0	0.5209	0.5607	0.5815	0.6162
1661.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1660.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1659.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1658.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1657.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1656.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1655.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1654.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1653.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1652.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1651.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1650.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1649.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1648.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1647.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1646.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1645.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1644.0	54.0	2540.0	2645.0	2456.0	2565.0	0.5209	0.5595	0.5723	0.6125
1643.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1642.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1641.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1640.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1639.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1638.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1637.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1636.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1635.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1634.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1633.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1632.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1631.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1630.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1629.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1628.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1627.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1626.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1625.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1624.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1623.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1622.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1621.0	54.0	2645.0	2540.0	2456.0	71.0	0.5209	0.5595	0.58	0.6125
1620.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1619.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1618.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1617.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1616.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1615.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1614.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.6054
1613.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1612.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1611.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1610.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1609.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1608.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1607.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1606.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1605.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1604.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1603.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1602.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1601.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1600.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.61
1599.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1598.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1597.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1596.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1595.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1594.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1593.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1592.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.61
1591.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.606
1590.0	2731.0	54.0	2540.0	2456.0	2645.0	0.5158	0.5489	0.5722	0.606
1589.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1588.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1587.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1586.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1585.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1584.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1583.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1582.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1581.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1580.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1579.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1578.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
1577.0	2731.0	54.0	2540.0	2645.0	2456.0	0.5158	0.5489	0.5722	0.6049
