Iter	size_mean	size_sd	size_best3	size_best3_hyd	ent_mean	ent_sd	ent_best3	ent_best3_hyd	hyd_mean	hyd_sd	hyd_best3	hyd_best3_hyd
257.0	22.41	13.92	32.33	50.33	9.03	1.41	8.17	7.54	-0.29	0.7	-0.88	0.98
258.0	22.43	13.93	32.33	50.33	9.03	1.41	8.17	7.54	-0.29	0.7	-0.88	0.98
259.0	22.44	13.93	44.67	50.33	9.03	1.41	7.16	7.54	-0.29	0.7	-0.28	0.98
260.0	22.46	13.94	48.67	50.33	9.03	1.41	6.87	7.54	-0.29	0.7	-0.94	0.98
261.0	22.48	14.01	42.33	50.33	9.03	1.41	7.46	7.54	-0.28	0.7	-0.74	0.98
262.0	22.5	14.01	42.33	50.33	9.02	1.41	7.46	7.54	-0.29	0.7	-0.74	0.98
263.0	22.52	14.03	42.33	50.33	9.02	1.41	7.46	7.54	-0.29	0.7	-0.74	0.98
264.0	22.53	14.06	49.33	50.33	9.02	1.41	7.57	7.54	-0.29	0.7	-0.57	0.98
265.0	22.55	14.08	25.67	50.33	9.02	1.42	8.2	7.54	-0.29	0.7	-0.71	0.98
266.0	22.57	14.1	54.67	50.33	9.02	1.42	7.45	7.54	-0.29	0.7	-0.58	0.98
267.0	22.59	14.12	26.67	50.33	9.02	1.42	8.16	7.54	-0.29	0.7	-0.7	0.98
268.0	22.61	14.16	32.67	50.33	9.02	1.42	7.95	7.54	-0.29	0.7	-1.24	0.98
269.0	22.63	14.16	42.33	50.33	9.01	1.42	7.46	7.54	-0.28	0.7	-0.74	0.98
270.0	22.64	14.17	54.67	50.33	9.01	1.42	6.87	7.54	-0.28	0.7	-0.73	0.98
271.0	22.66	14.26	59.67	50.33	9.01	1.42	6.84	7.54	-0.28	0.7	-0.77	0.98
272.0	22.68	14.29	54.67	50.33	9.01	1.42	6.87	7.54	-0.28	0.7	-0.73	0.98
273.0	22.7	14.29	37.33	50.33	9.0	1.42	7.51	7.54	-0.28	0.7	-0.63	0.98
274.0	22.72	14.29	37.33	50.33	9.0	1.42	7.51	7.54	-0.28	0.7	-0.63	0.98
275.0	22.74	14.32	36.33	50.33	9.0	1.42	7.67	7.54	-0.28	0.7	-0.2	0.98
276.0	22.75	14.34	26.0	50.33	9.0	1.42	8.29	7.54	-0.28	0.7	-0.02	0.98
277.0	22.77	14.34	55.0	50.33	8.99	1.42	6.87	7.54	-0.28	0.7	0.31	0.98
278.0	22.79	14.34	37.33	50.33	8.99	1.42	7.51	7.54	-0.28	0.7	-0.63	0.98
279.0	22.81	14.35	37.33	50.33	8.99	1.42	7.51	7.54	-0.28	0.7	-0.63	0.98
280.0	22.83	14.37	54.67	44.0	8.99	1.42	6.87	7.84	-0.28	0.7	-0.73	0.77
281.0	22.85	14.38	26.33	44.0	8.99	1.42	8.38	7.84	-0.28	0.7	-0.34	0.77
282.0	22.87	14.39	26.33	44.0	8.98	1.42	8.38	7.84	-0.28	0.7	-0.34	0.77
283.0	22.88	14.48	32.67	44.0	8.98	1.42	8.24	7.84	-0.28	0.7	-0.71	0.77
284.0	22.9	14.6	42.0	44.0	8.98	1.42	7.38	7.84	-0.28	0.7	-1.01	0.77
285.0	22.92	14.6	37.33	44.0	8.98	1.42	7.51	7.84	-0.28	0.7	-0.63	0.77
286.0	22.94	14.6	37.33	44.0	8.98	1.42	7.51	7.84	-0.28	0.7	-0.63	0.77
287.0	22.96	14.6	37.33	44.0	8.98	1.43	7.51	7.84	-0.28	0.7	-0.63	0.77
288.0	22.98	14.64	24.33	44.0	8.98	1.43	8.59	7.84	-0.28	0.7	-1.02	0.77
289.0	23.0	14.72	50.0	44.0	8.98	1.43	7.31	7.84	-0.28	0.7	-1.33	0.77
290.0	23.02	14.71	50.0	44.0	8.97	1.42	7.31	7.84	-0.29	0.7	-1.33	0.77
291.0	23.03	14.72	50.0	44.0	8.97	1.42	7.31	7.84	-0.28	0.7	-1.33	0.77
292.0	23.05	14.72	42.33	44.0	8.96	1.42	7.46	7.84	-0.28	0.7	-0.74	0.77
293.0	23.07	14.73	36.33	44.0	8.96	1.42	7.67	7.84	-0.29	0.7	-0.2	0.77
294.0	23.09	14.73	36.33	44.0	8.96	1.42	7.67	7.84	-0.29	0.7	-0.2	0.77
295.0	23.11	14.73	36.33	44.0	8.96	1.42	7.67	7.84	-0.29	0.7	-0.2	0.77
296.0	23.13	14.81	49.0	44.0	8.96	1.43	7.26	7.84	-0.28	0.7	-0.08	0.77
297.0	23.15	14.8	36.33	44.0	8.95	1.42	7.67	7.84	-0.29	0.7	-0.2	0.77
298.0	23.17	14.85	45.0	44.0	8.95	1.42	6.96	7.84	-0.29	0.7	-0.35	0.77
299.0	23.19	14.86	37.67	44.0	8.95	1.43	7.69	7.84	-0.28	0.7	-0.53	0.77
300.0	23.21	14.89	42.33	44.0	8.95	1.43	7.46	7.84	-0.28	0.7	-0.74	0.77
301.0	23.23	14.92	25.67	44.0	8.95	1.43	8.2	7.84	-0.28	0.7	-0.71	0.77
302.0	23.24	14.92	37.67	44.0	8.94	1.43	7.69	7.84	-0.28	0.7	-0.53	0.77
303.0	23.26	15.0	54.0	44.0	8.94	1.43	7.36	7.84	-0.28	0.7	-0.85	0.77
304.0	23.28	15.0	36.67	44.0	8.94	1.43	7.85	7.84	-0.28	0.7	-0.09	0.77
305.0	23.3	15.06	42.33	44.0	8.94	1.43	7.46	7.84	-0.28	0.7	-0.74	0.77
306.0	23.32	15.1	35.33	30.33	8.94	1.43	7.4	7.71	-0.28	0.7	-0.57	0.82
307.0	23.34	15.13	31.33	30.33	8.94	1.43	8.2	7.71	-0.28	0.7	-0.69	0.82
308.0	23.36	15.14	26.67	30.33	8.94	1.43	8.16	7.71	-0.28	0.7	-0.7	0.82
309.0	23.38	15.15	45.0	30.33	8.93	1.43	6.96	7.71	-0.28	0.7	-0.35	0.82
310.0	23.4	15.15	40.33	30.33	8.93	1.43	7.49	7.71	-0.28	0.7	-0.48	0.82
311.0	23.42	15.16	27.67	30.33	8.93	1.43	8.16	7.71	-0.28	0.7	-0.85	0.82
312.0	23.44	15.26	42.33	30.33	8.93	1.43	7.46	7.71	-0.28	0.7	-0.74	0.82
313.0	23.46	15.26	26.67	30.33	8.93	1.43	8.16	7.71	-0.28	0.7	-0.7	0.82
314.0	23.48	15.28	26.67	30.33	8.92	1.44	8.16	7.71	-0.28	0.7	-0.7	0.82
315.0	23.5	15.28	42.33	30.33	8.92	1.44	7.46	7.71	-0.28	0.7	-0.74	0.82
316.0	23.52	15.29	37.33	30.33	8.92	1.44	7.51	7.71	-0.28	0.7	-0.63	0.82
317.0	23.54	15.33	42.33	30.33	8.92	1.44	7.46	7.71	-0.28	0.7	-0.74	0.82
318.0	23.56	15.35	49.67	30.33	8.92	1.44	7.41	7.71	-0.28	0.7	-1.01	0.82
319.0	23.58	15.37	54.67	30.33	8.92	1.44	6.87	7.71	-0.28	0.7	-0.73	0.82
320.0	23.6	15.39	28.33	30.33	8.91	1.44	8.49	7.71	-0.28	0.7	0.12	0.82
321.0	23.62	15.42	29.67	56.33	8.91	1.45	8.14	7.05	-0.28	0.7	-0.55	0.61
322.0	23.64	15.41	37.33	56.33	8.91	1.45	7.51	7.05	-0.28	0.7	-0.63	0.61
323.0	23.66	15.42	36.33	56.33	8.91	1.45	7.67	7.05	-0.28	0.7	-0.2	0.61
324.0	23.68	15.44	32.67	56.33	8.91	1.45	7.95	7.05	-0.28	0.7	-1.24	0.61
325.0	23.7	15.44	37.33	56.33	8.9	1.44	7.51	7.05	-0.28	0.7	-0.63	0.61
326.0	23.72	15.47	26.67	60.33	8.9	1.44	8.16	6.88	-0.28	0.7	-0.7	0.75
327.0	23.74	15.46	36.33	60.33	8.9	1.44	7.56	6.88	-0.28	0.7	-0.65	0.75
328.0	23.76	15.48	37.0	60.33	8.89	1.44	7.35	6.88	-0.28	0.7	-0.16	0.75
329.0	23.78	15.49	39.0	60.33	8.89	1.45	8.08	6.88	-0.28	0.7	-0.08	0.75
330.0	23.8	15.49	36.67	60.33	8.89	1.45	7.85	6.88	-0.28	0.7	-0.09	0.75
331.0	23.82	15.51	37.33	60.33	8.89	1.45	7.51	6.88	-0.28	0.7	-0.63	0.75
332.0	23.84	15.56	37.33	60.33	8.89	1.45	7.6	6.88	-0.28	0.7	-0.79	0.75
333.0	23.86	15.57	52.67	60.33	8.88	1.45	7.39	6.88	-0.28	0.7	-0.86	0.75
334.0	23.88	15.61	34.67	60.33	8.88	1.45	7.9	6.88	-0.28	0.7	0.03	0.75
335.0	23.9	15.62	42.0	60.33	8.88	1.45	7.38	6.88	-0.28	0.7	-1.01	0.75
336.0	23.92	15.64	31.67	60.33	8.88	1.46	8.11	6.88	-0.28	0.7	-0.81	0.75
337.0	23.94	15.76	54.67	60.33	8.88	1.46	6.87	6.88	-0.28	0.7	-0.73	0.75
338.0	23.96	15.76	44.33	64.67	8.88	1.46	7.49	6.93	-0.28	0.7	-0.55	0.82
339.0	23.98	15.78	38.67	64.67	8.88	1.46	7.07	6.93	-0.28	0.7	-0.7	0.82
340.0	24.0	15.78	32.33	64.67	8.87	1.46	8.17	6.93	-0.28	0.7	-0.88	0.82
341.0	24.02	15.8	32.33	64.67	8.87	1.46	8.17	6.93	-0.28	0.7	-0.88	0.82
342.0	24.04	15.81	42.33	64.67	8.87	1.46	7.46	6.93	-0.28	0.7	-0.74	0.82
343.0	24.06	15.84	42.33	64.67	8.87	1.46	7.46	6.93	-0.28	0.7	-0.74	0.82
344.0	24.08	15.87	59.33	64.67	8.86	1.46	7.11	6.93	-0.28	0.7	-0.14	0.82
345.0	24.1	15.89	52.67	64.67	8.86	1.46	7.7	6.93	-0.28	0.7	-0.52	0.82
346.0	24.12	15.92	37.33	64.67	8.86	1.46	7.51	6.93	-0.28	0.7	-0.63	0.82
347.0	24.15	15.99	25.0	64.67	8.86	1.46	8.39	6.93	-0.28	0.7	-0.47	0.82
348.0	24.17	16.0	37.33	64.67	8.86	1.46	7.51	6.93	-0.28	0.7	-0.63	0.82
349.0	24.19	16.07	36.33	64.67	8.86	1.47	7.67	6.93	-0.28	0.7	-0.2	0.82
350.0	24.21	16.1	31.67	64.67	8.85	1.47	8.11	6.93	-0.28	0.7	-0.81	0.82
351.0	24.23	16.11	36.33	64.67	8.85	1.47	7.67	6.93	-0.28	0.7	-0.2	0.82
352.0	24.25	16.13	36.33	64.67	8.85	1.47	7.67	6.93	-0.28	0.7	-0.2	0.82
353.0	24.27	16.12	36.33	56.33	8.85	1.47	7.67	7.05	-0.28	0.7	-0.2	0.61
354.0	24.29	16.13	36.33	56.33	8.84	1.47	7.67	7.05	-0.28	0.7	-0.2	0.61
355.0	24.31	16.14	30.0	56.33	8.84	1.47	8.32	7.05	-0.28	0.7	-0.44	0.61
356.0	24.33	16.14	42.33	56.33	8.84	1.47	7.46	7.05	-0.28	0.7	-0.74	0.61
357.0	24.36	16.15	34.67	56.33	8.84	1.47	7.65	7.05	-0.28	0.7	-1.31	0.61
358.0	24.38	16.2	73.0	56.33	8.83	1.47	6.65	7.05	-0.28	0.7	-1.11	0.61
359.0	24.4	16.21	65.33	56.33	8.83	1.47	6.8	7.05	-0.28	0.7	-0.51	0.61
360.0	24.42	16.21	65.33	56.33	8.83	1.47	6.8	7.05	-0.28	0.7	-0.51	0.61
361.0	24.44	16.21	54.67	56.33	8.82	1.46	6.87	7.05	-0.28	0.7	-0.73	0.61
362.0	24.46	16.21	48.0	56.33	8.82	1.46	7.34	7.05	-0.28	0.7	-1.07	0.61
363.0	24.48	16.24	48.0	56.33	8.82	1.47	7.34	7.05	-0.28	0.7	-1.07	0.61
364.0	24.5	16.3	54.67	56.33	8.82	1.47	6.87	7.05	-0.28	0.7	-0.73	0.61
365.0	24.53	16.3	32.67	56.33	8.82	1.46	7.95	7.05	-0.28	0.7	-1.24	0.61
366.0	24.55	16.31	32.67	56.33	8.81	1.47	7.95	7.05	-0.27	0.7	-1.24	0.61
367.0	24.57	16.39	59.33	56.33	8.81	1.47	6.92	7.05	-0.28	0.7	-0.51	0.61
368.0	24.59	16.39	36.67	56.33	8.81	1.47	7.85	7.05	-0.28	0.7	-0.09	0.61
369.0	24.61	16.4	48.0	60.33	8.81	1.47	7.34	6.8	-0.28	0.7	-1.07	0.79
370.0	24.63	16.42	40.0	60.33	8.81	1.47	7.41	6.8	-0.28	0.7	-0.75	0.79
371.0	24.66	16.44	39.33	60.33	8.8	1.47	7.22	6.8	-0.28	0.7	-0.71	0.79
372.0	24.68	16.49	31.67	44.33	8.8	1.47	8.11	7.4	-0.28	0.7	-0.81	0.73
373.0	24.7	16.49	56.67	44.33	8.8	1.47	7.41	7.4	-0.28	0.7	-0.03	0.73
374.0	24.72	16.5	34.33	44.33	8.8	1.47	7.65	7.4	-0.28	0.7	-0.37	0.73
375.0	24.74	16.57	37.33	44.33	8.8	1.48	7.51	7.4	-0.28	0.7	-0.63	0.73
376.0	24.76	16.59	30.0	44.33	8.8	1.48	8.33	7.4	-0.28	0.7	-0.58	0.73
377.0	24.79	16.76	30.0	44.33	8.8	1.48	8.33	7.4	-0.28	0.7	-0.58	0.73
378.0	24.81	16.81	42.33	44.33	8.8	1.48	7.46	7.4	-0.28	0.7	-0.74	0.73
379.0	24.83	16.81	54.67	40.0	8.79	1.48	6.87	7.27	-0.28	0.7	-0.73	0.71
380.0	24.85	16.81	54.67	40.0	8.79	1.48	6.87	7.27	-0.28	0.7	-0.73	0.71
381.0	24.87	16.83	42.33	40.0	8.79	1.48	7.46	7.27	-0.28	0.7	-0.74	0.71
382.0	24.9	16.86	36.33	39.67	8.78	1.48	7.67	7.72	-0.28	0.7	-0.2	0.75
383.0	24.92	16.87	60.67	39.67	8.78	1.48	7.24	7.72	-0.28	0.7	-1.12	0.75
384.0	24.94	16.91	28.33	39.67	8.78	1.48	7.92	7.72	-0.28	0.7	-0.35	0.75
385.0	24.96	16.92	27.33	39.67	8.78	1.48	8.34	7.72	-0.28	0.7	-0.63	0.75
386.0	24.98	16.95	26.67	56.33	8.78	1.49	8.16	7.05	-0.28	0.7	-0.7	0.61
387.0	25.01	16.97	37.33	56.33	8.78	1.49	7.51	7.05	-0.28	0.7	-0.63	0.61
388.0	25.03	17.09	45.0	56.33	8.77	1.49	7.36	7.05	-0.28	0.7	-1.23	0.61
389.0	25.05	17.25	37.33	56.33	8.78	1.49	7.51	7.05	-0.28	0.7	-0.63	0.61
390.0	25.07	17.25	46.0	56.33	8.77	1.49	7.06	7.05	-0.28	0.7	-0.34	0.61
391.0	25.1	17.28	46.0	56.33	8.77	1.49	7.06	7.05	-0.28	0.7	-0.34	0.61
392.0	25.12	17.31	39.33	56.33	8.77	1.49	6.93	7.05	-0.28	0.7	-1.18	0.61
393.0	25.14	17.33	39.33	56.33	8.77	1.5	6.93	7.05	-0.28	0.7	-1.18	0.61
394.0	25.16	17.32	47.67	56.33	8.76	1.49	6.87	7.05	-0.28	0.7	-0.61	0.61
395.0	25.19	17.32	47.67	56.33	8.76	1.49	6.87	7.05	-0.28	0.7	-0.61	0.61
396.0	25.21	17.45	47.67	56.33	8.76	1.49	6.87	7.05	-0.28	0.7	-0.61	0.61
397.0	25.23	17.49	37.33	56.33	8.76	1.49	7.51	7.05	-0.28	0.7	-0.63	0.61
398.0	25.25	17.5	47.67	56.33	8.76	1.5	6.87	7.05	-0.28	0.7	-0.61	0.61
399.0	25.28	17.54	38.0	56.33	8.76	1.5	7.36	7.05	-0.28	0.7	-1.11	0.61
400.0	25.3	17.54	31.0	56.33	8.75	1.5	7.89	7.05	-0.28	0.7	-0.9	0.61
401.0	25.32	17.54	38.0	56.33	8.75	1.5	7.36	7.05	-0.27	0.7	-1.11	0.61
402.0	25.35	17.57	28.67	56.33	8.75	1.5	7.87	7.05	-0.28	0.7	-0.77	0.61
403.0	25.37	17.56	36.33	44.0	8.75	1.5	7.67	7.84	-0.28	0.7	-0.2	0.77
404.0	25.39	17.58	36.33	44.0	8.74	1.5	7.67	7.84	-0.28	0.69	-0.2	0.77
405.0	25.42	17.6	25.0	60.33	8.74	1.5	8.39	6.8	-0.28	0.69	-0.47	0.79
406.0	25.44	17.6	36.33	60.33	8.74	1.5	7.67	6.8	-0.28	0.69	-0.2	0.79
407.0	25.46	17.64	51.67	44.33	8.74	1.5	7.11	7.4	-0.28	0.69	-1.09	0.73
408.0	25.48	17.63	45.0	44.33	8.73	1.5	7.36	7.4	-0.28	0.69	-1.23	0.73
409.0	25.51	17.66	45.0	44.33	8.73	1.5	7.36	7.4	-0.28	0.69	-1.23	0.73
410.0	25.53	17.68	37.33	44.33	8.73	1.5	7.51	7.4	-0.28	0.69	-0.63	0.73
411.0	25.55	17.76	55.33	44.33	8.73	1.5	6.72	7.4	-0.28	0.69	-1.21	0.73
412.0	25.58	17.77	42.33	44.33	8.73	1.5	7.46	7.4	-0.28	0.69	-0.74	0.73
413.0	25.6	17.77	53.67	44.33	8.72	1.5	6.59	7.4	-0.28	0.69	-1.29	0.73
414.0	25.62	17.78	50.33	44.33	8.72	1.51	7.03	7.4	-0.28	0.69	-0.6	0.73
415.0	25.65	17.77	50.0	44.33	8.72	1.5	7.31	7.4	-0.28	0.69	-1.33	0.73
416.0	25.67	17.77	46.0	44.33	8.71	1.5	6.95	7.4	-0.28	0.69	-0.27	0.73
417.0	25.69	17.77	31.67	44.33	8.71	1.5	8.11	7.4	-0.28	0.69	-0.81	0.73
418.0	25.72	17.77	31.67	44.33	8.7	1.5	8.11	7.4	-0.28	0.69	-0.81	0.73
419.0	25.74	17.79	59.33	44.33	8.7	1.5	6.92	7.4	-0.28	0.69	-0.51	0.73
420.0	25.77	17.79	54.67	60.33	8.7	1.5	6.87	6.8	-0.28	0.69	-0.73	0.79
421.0	25.79	17.84	36.33	60.33	8.7	1.5	7.67	6.8	-0.28	0.69	-0.2	0.79
422.0	25.81	17.89	41.33	60.33	8.7	1.5	7.2	6.8	-0.28	0.69	-0.93	0.79
423.0	25.84	17.88	67.67	60.33	8.69	1.5	6.27	6.8	-0.28	0.69	0.16	0.79
424.0	25.86	17.89	38.0	56.33	8.69	1.5	7.36	7.05	-0.28	0.69	-1.11	0.61
425.0	25.88	17.89	48.0	60.33	8.69	1.5	7.49	6.8	-0.28	0.69	-0.32	0.79
426.0	25.91	17.9	77.67	60.33	8.68	1.5	6.7	6.8	-0.28	0.69	-0.9	0.79
427.0	25.93	17.9	24.0	60.33	8.68	1.5	8.49	6.8	-0.28	0.69	0.28	0.79
428.0	25.96	17.99	69.33	60.33	8.68	1.5	6.49	6.8	-0.28	0.69	-0.82	0.79
429.0	25.98	18.01	51.67	60.33	8.68	1.5	6.56	6.8	-0.28	0.69	-0.91	0.79
430.0	26.0	18.05	26.67	60.33	8.68	1.51	8.16	6.8	-0.28	0.69	-0.7	0.79
431.0	26.03	18.12	36.33	60.33	8.68	1.51	7.67	6.8	-0.28	0.69	-0.2	0.79
432.0	26.05	18.16	39.0	60.33	8.68	1.51	7.69	6.8	-0.28	0.69	-0.35	0.79
433.0	26.08	18.16	54.67	60.33	8.67	1.51	6.87	6.8	-0.28	0.69	-0.73	0.79
434.0	26.1	18.44	37.0	60.33	8.67	1.51	7.52	6.8	-0.28	0.69	-0.68	0.79
435.0	26.13	18.44	36.33	60.33	8.67	1.51	7.55	6.8	-0.28	0.69	-0.84	0.79
436.0	26.15	18.5	56.67	56.33	8.67	1.51	6.78	7.05	-0.28	0.69	-0.47	0.61
437.0	26.17	18.5	63.0	56.33	8.67	1.51	6.58	7.05	-0.28	0.69	-0.4	0.61
438.0	26.2	18.56	63.0	56.33	8.67	1.52	6.58	7.05	-0.28	0.69	-0.4	0.61
439.0	26.22	18.56	37.33	60.33	8.66	1.52	7.51	6.8	-0.28	0.69	-0.63	0.79
440.0	26.25	18.57	29.0	42.0	8.66	1.52	7.56	7.17	-0.28	0.69	-1.2	0.56
441.0	26.27	18.58	29.0	42.0	8.66	1.52	7.56	7.17	-0.28	0.69	-1.2	0.56
442.0	26.3	18.58	37.0	42.0	8.66	1.52	7.52	7.17	-0.28	0.69	-0.68	0.56
443.0	26.32	18.61	45.0	42.0	8.65	1.52	6.81	7.17	-0.28	0.69	-0.47	0.56
444.0	26.35	18.61	37.33	42.0	8.65	1.52	7.51	7.17	-0.28	0.69	-0.63	0.56
445.0	26.37	18.61	51.0	64.67	8.65	1.52	6.71	6.93	-0.28	0.69	-0.43	0.82
446.0	26.4	18.62	54.67	64.67	8.65	1.52	7.45	6.93	-0.28	0.69	-0.58	0.82
447.0	26.42	18.61	47.67	64.67	8.64	1.52	6.87	6.93	-0.28	0.69	-0.61	0.82
448.0	26.45	18.64	24.67	64.67	8.64	1.52	8.05	6.93	-0.28	0.69	-0.64	0.82
449.0	26.47	18.66	24.67	64.67	8.64	1.52	8.05	6.93	-0.28	0.69	-0.64	0.82
450.0	26.5	18.67	63.67	64.67	8.63	1.52	6.44	6.93	-0.28	0.69	-0.88	0.82
451.0	26.52	18.69	40.33	64.67	8.63	1.53	7.49	6.93	-0.28	0.69	-0.48	0.82
452.0	26.55	18.71	38.0	64.67	8.63	1.53	7.36	6.93	-0.28	0.69	-1.11	0.82
453.0	26.57	18.72	48.67	64.67	8.63	1.53	7.57	6.93	-0.28	0.69	-0.58	0.82
454.0	26.6	18.76	37.0	64.67	8.63	1.53	7.52	6.93	-0.28	0.69	-0.68	0.82
455.0	26.62	18.77	71.0	64.67	8.63	1.53	6.74	6.93	-0.28	0.69	-0.63	0.82
456.0	26.65	18.81	41.33	64.67	8.62	1.53	7.2	6.93	-0.28	0.69	-0.93	0.82
457.0	26.67	18.82	39.0	64.67	8.62	1.53	7.69	6.93	-0.28	0.69	-0.35	0.82
458.0	26.7	18.85	38.0	64.67	8.62	1.53	7.36	6.93	-0.28	0.69	-1.11	0.82
459.0	26.72	18.88	51.67	64.67	8.62	1.53	6.56	6.93	-0.28	0.69	-0.91	0.82
460.0	26.75	18.89	56.0	64.67	8.62	1.54	6.91	6.93	-0.28	0.69	-0.44	0.82
461.0	26.77	18.89	58.67	64.67	8.61	1.53	6.84	6.93	-0.28	0.69	-0.25	0.82
462.0	26.8	18.9	34.33	64.67	8.61	1.53	7.92	6.93	-0.28	0.69	-0.76	0.82
463.0	26.83	18.91	34.0	64.67	8.61	1.53	8.1	6.93	-0.28	0.69	-0.52	0.82
464.0	26.85	18.9	45.0	64.67	8.6	1.53	7.36	6.93	-0.28	0.69	-1.23	0.82
465.0	26.88	18.9	45.0	64.67	8.6	1.53	7.36	6.93	-0.28	0.69	-1.23	0.82
466.0	26.9	18.96	45.0	64.67	8.6	1.53	7.36	6.93	-0.28	0.69	-1.23	0.82
467.0	26.93	18.98	37.33	64.67	8.6	1.54	7.51	6.93	-0.28	0.69	-0.63	0.82
468.0	26.95	19.02	37.0	40.0	8.59	1.54	7.52	7.27	-0.28	0.69	-0.68	0.71
469.0	26.98	19.02	47.67	40.0	8.59	1.54	6.87	7.27	-0.28	0.69	-0.61	0.71
470.0	27.01	19.02	47.67	40.0	8.59	1.53	6.87	7.27	-0.28	0.69	-0.61	0.71
471.0	27.03	19.06	36.33	40.0	8.59	1.53	7.67	7.27	-0.28	0.69	-0.2	0.71
472.0	27.06	19.06	43.33	40.0	8.58	1.53	6.9	7.27	-0.28	0.69	-1.01	0.71
473.0	27.09	19.17	36.33	40.0	8.58	1.53	7.67	7.27	-0.28	0.69	-0.2	0.71
474.0	27.11	19.19	36.33	48.33	8.58	1.53	7.67	7.15	-0.28	0.69	-0.2	0.92
475.0	27.14	19.27	42.0	59.33	8.58	1.54	7.26	6.89	-0.28	0.69	0.03	0.78
476.0	27.16	19.33	49.67	59.33	8.58	1.54	7.41	6.89	-0.28	0.69	-1.01	0.78
477.0	27.19	19.37	49.67	59.33	8.58	1.54	7.41	6.89	-0.28	0.69	-1.01	0.78
478.0	27.22	19.38	58.67	59.33	8.57	1.54	6.56	6.89	-0.28	0.69	-1.03	0.78
479.0	27.24	19.43	55.33	40.0	8.57	1.54	6.72	7.27	-0.28	0.69	-1.21	0.71
480.0	27.27	19.52	47.67	48.33	8.57	1.54	6.87	7.15	-0.28	0.69	-0.61	0.92
481.0	27.3	19.54	60.67	55.0	8.57	1.55	6.81	6.98	-0.28	0.69	-0.33	0.58
482.0	27.32	19.55	51.0	68.67	8.57	1.55	6.71	6.77	-0.28	0.69	-0.43	0.62
483.0	27.35	19.55	40.33	68.67	8.56	1.55	7.49	6.77	-0.28	0.69	-0.48	0.62
484.0	27.38	19.62	38.0	68.67	8.56	1.55	7.36	6.77	-0.28	0.69	-1.11	0.62
485.0	27.4	19.62	39.67	68.67	8.56	1.55	7.03	6.77	-0.28	0.69	-0.94	0.62
486.0	27.43	19.67	51.67	68.67	8.56	1.55	7.02	6.77	-0.28	0.69	-0.69	0.62
487.0	27.46	19.68	41.33	68.67	8.56	1.55	7.23	6.77	-0.28	0.69	-0.32	0.62
488.0	27.48	19.68	68.33	68.67	8.55	1.55	6.25	6.77	-0.28	0.69	0.3	0.62
489.0	27.51	19.72	51.67	68.67	8.55	1.55	7.14	6.77	-0.28	0.69	-0.94	0.62
490.0	27.54	19.77	26.67	68.67	8.55	1.56	8.16	6.77	-0.28	0.69	-0.7	0.62
491.0	27.56	19.79	59.33	68.67	8.55	1.56	6.83	6.77	-0.28	0.69	-0.11	0.62
492.0	27.59	19.79	36.33	68.67	8.54	1.56	7.67	6.77	-0.28	0.69	-0.2	0.62
493.0	27.62	19.84	71.0	68.67	8.54	1.56	6.4	6.77	-0.28	0.69	-0.28	0.62
494.0	27.65	19.88	49.67	68.67	8.54	1.56	7.32	6.77	-0.28	0.69	-0.62	0.62
495.0	27.67	19.9	38.0	68.67	8.54	1.56	7.36	6.77	-0.28	0.69	-1.11	0.62
496.0	27.7	19.9	41.33	64.33	8.54	1.56	7.2	6.65	-0.28	0.69	-0.93	0.6
497.0	27.73	19.92	44.33	64.33	8.53	1.56	7.49	6.65	-0.28	0.69	-0.55	0.6
498.0	27.76	20.0	51.67	64.33	8.53	1.56	6.56	6.65	-0.28	0.69	-0.91	0.6
499.0	27.78	20.0	51.0	64.33	8.53	1.56	6.71	6.65	-0.28	0.69	-0.43	0.6
500.0	27.81	20.02	45.0	52.33	8.53	1.56	7.36	7.0	-0.29	0.69	-1.23	0.73
501.0	27.84	20.01	37.33	52.33	8.52	1.56	7.51	7.0	-0.29	0.69	-0.63	0.73
502.0	27.87	20.07	67.0	52.33	8.52	1.56	6.68	7.0	-0.29	0.69	-0.71	0.73
503.0	27.89	20.08	62.67	52.33	8.52	1.57	6.84	7.0	-0.28	0.69	-0.59	0.73
504.0	27.92	20.08	37.0	52.33	8.52	1.57	7.52	7.0	-0.28	0.69	-0.68	0.73
505.0	27.95	20.08	39.0	52.33	8.51	1.57	7.69	7.0	-0.28	0.69	-0.35	0.73
506.0	27.98	20.11	41.33	52.33	8.51	1.56	7.2	7.0	-0.28	0.69	-0.93	0.73
507.0	28.0	20.12	40.33	52.33	8.51	1.57	7.36	7.0	-0.28	0.69	-0.5	0.73
508.0	28.03	20.11	26.0	64.33	8.5	1.56	7.8	6.65	-0.28	0.69	-0.99	0.6
509.0	28.06	20.14	26.0	64.33	8.5	1.56	7.8	6.65	-0.28	0.69	-0.99	0.6
510.0	28.09	20.14	51.67	64.33	8.49	1.56	7.02	6.65	-0.28	0.69	-0.69	0.6
511.0	28.12	20.19	58.67	64.33	8.49	1.56	6.74	6.65	-0.28	0.69	-0.2	0.6
512.0	28.15	20.21	51.67	64.33	8.49	1.56	6.56	6.65	-0.28	0.69	-0.91	0.6
513.0	28.17	20.21	44.33	64.33	8.49	1.56	7.18	6.65	-0.28	0.69	-0.78	0.6
