N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
1202.0	204.0	742.0	553.0	1734.0	217.0	0.6651	0.7748	0.8094	0.8497
1201.0	204.0	797.0	281.0	169.0	203.0	0.6651	0.7532	0.7883	0.8899
1200.0	204.0	1734.0	1759.0	184.0	286.0	0.6651	0.7669	0.8177	0.8301
1199.0	204.0	1734.0	553.0	797.0	203.0	0.6651	0.7911	0.8389	0.8455
1198.0	281.0	204.0	283.0	334.0	203.0	0.6103	0.757	0.7848	0.8378
1197.0	1734.0	204.0	203.0	797.0	444.0	0.6491	0.7699	0.8141	0.864
1196.0	797.0	204.0	281.0	169.0	444.0	0.6178	0.7532	0.7992	0.8457
1195.0	797.0	204.0	281.0	169.0	444.0	0.6178	0.7532	0.7992	0.8457
1194.0	204.0	1734.0	203.0	797.0	1722.0	0.6651	0.7699	0.8073	0.8333
1193.0	281.0	204.0	1734.0	203.0	797.0	0.6103	0.7719	0.8168	0.8008
1192.0	204.0	1734.0	203.0	281.0	837.0	0.6651	0.7699	0.8168	0.8725
1191.0	204.0	281.0	1810.0	5.0	1734.0	0.6651	0.7065	0.7628	0.8222
1190.0	204.0	1734.0	1722.0	203.0	283.0	0.6651	0.7619	0.8037	0.8463
1189.0	1734.0	797.0	1018.0	553.0	1810.0	0.6491	0.7478	0.7739	0.8346
1188.0	553.0	204.0	797.0	98.0	1722.0	0.6279	0.7701	0.7751	0.8662
1187.0	204.0	281.0	1734.0	203.0	797.0	0.6651	0.7719	0.8168	0.8389
1186.0	1734.0	797.0	204.0	860.0	203.0	0.6491	0.7947	0.8321	0.8511
1185.0	204.0	281.0	203.0	286.0	1759.0	0.6651	0.7356	0.7733	0.8441
1184.0	1734.0	204.0	281.0	553.0	860.0	0.6491	0.7719	0.8211	0.8913
1183.0	281.0	204.0	797.0	203.0	444.0	0.6103	0.7532	0.7777	0.866
1182.0	204.0	1734.0	860.0	797.0	1722.0	0.6651	0.7777	0.8098	0.8463
1181.0	1734.0	204.0	179.0	5.0	1590.0	0.6491	0.7698	0.8008	0.8667
1180.0	797.0	1722.0	85.0	203.0	1734.0	0.6178	0.7029	0.7971	0.8529
1179.0	203.0	1734.0	797.0	1722.0	281.0	0.6394	0.792	0.7886	0.8283
1178.0	204.0	281.0	1734.0	1615.0	1018.0	0.6651	0.7719	0.7927	0.8306
1177.0	203.0	281.0	1772.0	1734.0	1722.0	0.6394	0.7493	0.7784	0.7972
1176.0	204.0	1810.0	553.0	1734.0	1590.0	0.6651	0.7135	0.7678	0.8301
1175.0	204.0	1734.0	286.0	1722.0	797.0	0.6651	0.7766	0.8048	0.8649
1174.0	204.0	203.0	1772.0	169.0	126.0	0.6651	0.739	0.7945	0.8488
1173.0	204.0	203.0	797.0	1734.0	553.0	0.6651	0.752	0.8389	0.8971
1172.0	204.0	1734.0	1722.0	203.0	1590.0	0.6651	0.7619	0.789	0.8405
1171.0	204.0	169.0	1722.0	1018.0	797.0	0.6651	0.7205	0.7954	0.8233
1170.0	1734.0	204.0	98.0	797.0	1018.0	0.6491	0.8014	0.8543	0.9036
1169.0	204.0	203.0	690.0	1734.0	797.0	0.6651	0.7423	0.8269	0.8508
1168.0	204.0	203.0	690.0	1734.0	797.0	0.6651	0.7423	0.8269	0.8508
1167.0	204.0	1734.0	203.0	898.0	553.0	0.6651	0.7699	0.8349	0.8702
1166.0	204.0	1734.0	203.0	1772.0	1827.0	0.6651	0.7699	0.8085	0.7969
1165.0	797.0	1772.0	1590.0	204.0	1810.0	0.6178	0.7335	0.7414	0.8191
1164.0	281.0	1590.0	613.0	797.0	28.0	0.6103	0.7407	0.7927	0.8457
1163.0	204.0	1734.0	281.0	613.0	1772.0	0.6651	0.7719	0.831	0.8763
1162.0	204.0	286.0	281.0	444.0	1734.0	0.6651	0.7547	0.8032	0.8432
1161.0	204.0	1734.0	281.0	203.0	1810.0	0.6651	0.7719	0.7601	0.8301
1160.0	204.0	1734.0	797.0	1590.0	1722.0	0.6651	0.7947	0.8098	0.8445
1159.0	204.0	203.0	797.0	281.0	1759.0	0.6651	0.752	0.7798	0.8297
1158.0	204.0	1734.0	797.0	553.0	1722.0	0.6651	0.7947	0.8109	0.8558
1157.0	204.0	1734.0	797.0	444.0	281.0	0.6651	0.7947	0.8111	0.8527
1156.0	204.0	1734.0	797.0	444.0	860.0	0.6651	0.7947	0.8197	0.8642
1155.0	1734.0	204.0	797.0	444.0	1852.0	0.6491	0.7947	0.8312	0.8727
1154.0	797.0	203.0	553.0	204.0	281.0	0.6178	0.7698	0.8044	0.8416
1153.0	204.0	1734.0	203.0	184.0	1590.0	0.6651	0.7699	0.7994	0.8301
1152.0	203.0	1863.0	204.0	1734.0	797.0	0.6394	0.7626	0.8326	0.8226
1151.0	204.0	1722.0	1590.0	797.0	169.0	0.6651	0.7326	0.7784	0.8666
1150.0	204.0	1734.0	1590.0	1722.0	1772.0	0.6651	0.7784	0.7971	0.8588
1149.0	204.0	1734.0	1590.0	1722.0	1772.0	0.6651	0.7784	0.7971	0.8588
1148.0	204.0	1722.0	1734.0	281.0	98.0	0.6651	0.7619	0.8003	0.847
1147.0	204.0	553.0	1722.0	1590.0	1852.0	0.6651	0.7184	0.7649	0.8655
1146.0	204.0	553.0	1722.0	1590.0	1852.0	0.6651	0.7184	0.7649	0.8655
1145.0	1734.0	204.0	1722.0	281.0	203.0	0.6491	0.7619	0.7918	0.8213
1144.0	204.0	281.0	203.0	1772.0	797.0	0.6651	0.7356	0.7994	0.8182
1143.0	204.0	281.0	203.0	1772.0	797.0	0.6651	0.7356	0.7994	0.8182
1142.0	204.0	1734.0	1810.0	797.0	1873.0	0.6651	0.7184	0.7705	0.8384
1141.0	1734.0	797.0	203.0	204.0	553.0	0.6491	0.792	0.8389	0.8459
1140.0	204.0	1722.0	553.0	1759.0	28.0	0.6651	0.7184	0.7595	0.8179
1139.0	204.0	1772.0	553.0	28.0	1018.0	0.6651	0.7557	0.7978	0.8186
1138.0	204.0	1734.0	1863.0	1810.0	203.0	0.6651	0.7746	0.7719	0.8161
1137.0	204.0	203.0	797.0	440.0	1734.0	0.6651	0.752	0.8166	0.806
1136.0	1734.0	444.0	1810.0	1722.0	797.0	0.6491	0.6959	0.7425	0.808
1135.0	204.0	1852.0	797.0	1772.0	1734.0	0.6651	0.7615	0.8177	0.8561
1134.0	204.0	1734.0	281.0	203.0	1590.0	0.6651	0.7719	0.8041	0.8486
1133.0	204.0	286.0	203.0	281.0	1863.0	0.6651	0.7263	0.7954	0.8129
1132.0	204.0	286.0	203.0	281.0	1863.0	0.6651	0.7263	0.7954	0.8129
1131.0	204.0	1734.0	203.0	1644.0	797.0	0.6651	0.7699	0.8089	0.8369
1130.0	204.0	1734.0	1722.0	203.0	613.0	0.6651	0.7619	0.7972	0.789
1129.0	204.0	1734.0	1722.0	203.0	613.0	0.6651	0.7619	0.7972	0.789
1128.0	204.0	1734.0	203.0	1863.0	1615.0	0.6651	0.7699	0.7989	0.8303
1127.0	204.0	797.0	1734.0	1810.0	203.0	0.6651	0.7947	0.7698	0.8026
1126.0	204.0	1590.0	203.0	1563.0	1734.0	0.6651	0.7297	0.7798	0.8351
1125.0	204.0	184.0	553.0	1734.0	203.0	0.6651	0.7491	0.8245	0.8188
1124.0	204.0	281.0	85.0	797.0	658.0	0.6651	0.7638	0.8071	0.866
1123.0	204.0	797.0	281.0	1810.0	444.0	0.6651	0.7532	0.7372	0.8012
1122.0	204.0	281.0	1734.0	1863.0	1615.0	0.6651	0.7719	0.7965	0.8612
1121.0	281.0	204.0	1722.0	1812.0	1693.0	0.6103	0.7276	0.7069	0.7978
1120.0	204.0	1734.0	281.0	797.0	1585.0	0.6651	0.7719	0.8015	0.8473
1119.0	204.0	1734.0	1585.0	1540.0	1880.0	0.6651	0.7462	0.7863	0.84
1118.0	204.0	1734.0	1585.0	1540.0	1880.0	0.6651	0.7462	0.7863	0.84
1117.0	204.0	98.0	1898.0	1852.0	1757.0	0.6651	0.7421	0.7703	0.8551
1116.0	204.0	98.0	1898.0	1852.0	1757.0	0.6651	0.7421	0.7703	0.8551
1115.0	204.0	1898.0	1734.0	98.0	203.0	0.6651	0.7554	0.7967	0.8066
1114.0	204.0	1898.0	1734.0	98.0	203.0	0.6651	0.7554	0.7967	0.8066
1113.0	204.0	1898.0	1734.0	98.0	203.0	0.6651	0.7554	0.7967	0.8066
1112.0	204.0	1734.0	281.0	1898.0	1590.0	0.6651	0.7719	0.7933	0.8129
1111.0	1898.0	1734.0	204.0	281.0	28.0	0.6307	0.7554	0.7909	0.8299
1110.0	204.0	1898.0	281.0	1772.0	1734.0	0.6651	0.7473	0.7972	0.8102
1109.0	204.0	1834.0	553.0	286.0	281.0	0.6651	0.7613	0.8208	0.824
1108.0	204.0	281.0	1898.0	1590.0	1757.0	0.6651	0.7473	0.7619	0.8102
1107.0	204.0	1863.0	797.0	203.0	286.0	0.6651	0.7701	0.8057	0.8163
1106.0	204.0	1734.0	797.0	1759.0	281.0	0.6651	0.7947	0.8105	0.8578
1105.0	204.0	1734.0	797.0	1759.0	281.0	0.6651	0.7947	0.8105	0.8578
1104.0	204.0	286.0	281.0	1018.0	1873.0	0.6651	0.7547	0.7938	0.8601
1103.0	204.0	1734.0	797.0	281.0	203.0	0.6651	0.7947	0.8168	0.8238
1102.0	204.0	1863.0	1810.0	281.0	797.0	0.6651	0.7191	0.7595	0.8253
1101.0	1722.0	204.0	281.0	1912.0	203.0	0.6227	0.7276	0.7604	0.7929
1100.0	1722.0	204.0	281.0	1912.0	203.0	0.6227	0.7276	0.7604	0.7929
1099.0	1734.0	204.0	281.0	1722.0	205.0	0.6491	0.7719	0.7777	0.8439
1098.0	204.0	1722.0	1898.0	1734.0	1018.0	0.6651	0.7292	0.785	0.8019
1097.0	204.0	203.0	1734.0	1805.0	1615.0	0.6651	0.7699	0.8006	0.8396
1096.0	204.0	1912.0	1615.0	1898.0	126.0	0.6651	0.743	0.7592	0.8134
1095.0	204.0	1734.0	1841.0	1912.0	281.0	0.6651	0.7565	0.8073	0.8314
1094.0	204.0	203.0	1722.0	1590.0	286.0	0.6651	0.7265	0.7507	0.8188
1093.0	797.0	1912.0	1898.0	204.0	203.0	0.6178	0.7184	0.7868	0.8279
1092.0	203.0	204.0	797.0	1898.0	1834.0	0.6394	0.752	0.7922	0.8355
1091.0	203.0	204.0	797.0	1898.0	1834.0	0.6394	0.752	0.7922	0.8355
1090.0	204.0	1734.0	1810.0	1863.0	281.0	0.6651	0.7184	0.7721	0.8348
1089.0	204.0	1734.0	1722.0	203.0	613.0	0.6651	0.7619	0.7972	0.849
1088.0	204.0	797.0	1734.0	1722.0	1841.0	0.6651	0.7947	0.789	0.8315
1087.0	204.0	1912.0	281.0	1734.0	1722.0	0.6651	0.7699	0.7895	0.8123
1086.0	1734.0	1918.0	1912.0	797.0	204.0	0.6491	0.6893	0.7812	0.8646
1085.0	281.0	204.0	1898.0	169.0	553.0	0.6103	0.7473	0.7812	0.8317
1084.0	1918.0	204.0	797.0	1734.0	744.0	0.5523	0.6954	0.7827	0.8147
1083.0	204.0	1810.0	1590.0	797.0	1734.0	0.6651	0.6904	0.7663	0.8348
1082.0	797.0	613.0	181.0	204.0	1810.0	0.6178	0.7381	0.7541	0.8278
1081.0	204.0	1912.0	1590.0	1734.0	797.0	0.6651	0.7563	0.8247	0.866
1080.0	1912.0	204.0	1898.0	1590.0	455.0	0.6485	0.7416	0.7838	0.8276
1079.0	204.0	281.0	797.0	553.0	1812.0	0.6651	0.7532	0.7913	0.8319
1078.0	204.0	797.0	1734.0	1722.0	553.0	0.6651	0.7947	0.8109	0.8493
1077.0	204.0	1734.0	613.0	1912.0	1810.0	0.6651	0.7971	0.7658	0.861
1076.0	204.0	1734.0	1722.0	281.0	1912.0	0.6651	0.7619	0.7895	0.8068
1075.0	204.0	797.0	1898.0	613.0	281.0	0.6651	0.7428	0.7787	0.8339
1074.0	204.0	281.0	1585.0	1734.0	1722.0	0.6651	0.7565	0.7827	0.8147
1073.0	204.0	1918.0	1759.0	797.0	1734.0	0.6651	0.7171	0.8041	0.8253
1072.0	204.0	1734.0	1938.0	1590.0	553.0	0.6651	0.7645	0.7859	0.8459
1071.0	204.0	1734.0	1938.0	1590.0	553.0	0.6651	0.7645	0.7859	0.8459
1070.0	204.0	1734.0	281.0	98.0	1898.0	0.6651	0.7719	0.8062	0.8375
1069.0	204.0	281.0	98.0	1722.0	169.0	0.6651	0.7561	0.7577	0.7976
1068.0	204.0	281.0	98.0	1722.0	169.0	0.6651	0.7561	0.7577	0.7976
1067.0	1898.0	204.0	797.0	281.0	1912.0	0.6307	0.7428	0.7888	0.8116
1066.0	1734.0	1898.0	1863.0	1912.0	553.0	0.6491	0.7261	0.7658	0.8085
1065.0	1734.0	281.0	204.0	1898.0	28.0	0.6491	0.7719	0.7909	0.7935
1064.0	204.0	1734.0	1912.0	281.0	553.0	0.6651	0.7703	0.8299	0.849
1063.0	204.0	1590.0	797.0	1585.0	898.0	0.6651	0.746	0.7924	0.8012
1062.0	204.0	1734.0	1898.0	1912.0	1839.0	0.6651	0.7554	0.7557	0.8297
1061.0	204.0	126.0	797.0	1759.0	1898.0	0.6651	0.7514	0.7619	0.8028
1060.0	204.0	126.0	797.0	1759.0	1898.0	0.6651	0.7514	0.7619	0.8028
1059.0	204.0	1898.0	1938.0	1912.0	1590.0	0.6651	0.7241	0.7581	0.7969
1058.0	1734.0	204.0	553.0	1658.0	1810.0	0.6491	0.7911	0.7847	0.8077
1057.0	204.0	281.0	1898.0	1912.0	1873.0	0.6651	0.7473	0.7714	0.7904
1056.0	204.0	797.0	1810.0	553.0	1912.0	0.6651	0.7116	0.7556	0.8166
1055.0	204.0	1898.0	797.0	1722.0	1873.0	0.6651	0.7428	0.7615	0.7653
1054.0	204.0	1810.0	1918.0	1912.0	797.0	0.6651	0.6681	0.7243	0.7971
1053.0	1912.0	204.0	281.0	1810.0	1898.0	0.6485	0.7699	0.7478	0.8057
1052.0	1734.0	204.0	613.0	1590.0	1898.0	0.6491	0.7971	0.7927	0.8649
1051.0	204.0	281.0	1898.0	1734.0	1722.0	0.6651	0.7473	0.7787	0.8182
1050.0	1912.0	1898.0	204.0	1734.0	1722.0	0.6485	0.7416	0.7714	0.8111
1049.0	204.0	1898.0	1693.0	1722.0	1590.0	0.6651	0.6848	0.7398	0.7796
1048.0	204.0	1734.0	1918.0	1964.0	1722.0	0.6651	0.7347	0.7777	0.8091
1047.0	204.0	1964.0	1018.0	1734.0	1810.0	0.6651	0.7513	0.7617	0.7958
1046.0	204.0	1734.0	1018.0	1912.0	1880.0	0.6651	0.776	0.8068	0.8283
1045.0	1722.0	281.0	204.0	1898.0	1852.0	0.6227	0.7276	0.7572	0.8069
1044.0	1722.0	281.0	204.0	1898.0	1852.0	0.6227	0.7276	0.7572	0.8069
1043.0	1722.0	281.0	204.0	1898.0	1852.0	0.6227	0.7276	0.7572	0.8069
1042.0	1734.0	281.0	204.0	179.0	1938.0	0.6491	0.7719	0.8102	0.8245
1041.0	204.0	797.0	1898.0	1722.0	1852.0	0.6651	0.7428	0.7696	0.8247
1040.0	1734.0	1898.0	204.0	553.0	1912.0	0.6491	0.7554	0.7893	0.8098
1039.0	1734.0	1898.0	204.0	553.0	1912.0	0.6491	0.7554	0.7893	0.8098
1038.0	204.0	797.0	1734.0	1752.0	1827.0	0.6651	0.7947	0.8109	0.8328
1037.0	204.0	1912.0	1863.0	1734.0	281.0	0.6651	0.754	0.8209	0.8675
1036.0	204.0	797.0	1734.0	281.0	1863.0	0.6651	0.7947	0.8166	0.8596
1035.0	1734.0	797.0	204.0	1912.0	1693.0	0.6491	0.7947	0.7847	0.8209
1034.0	797.0	1898.0	1734.0	281.0	169.0	0.6178	0.7478	0.789	0.8121
1033.0	204.0	281.0	1810.0	797.0	1734.0	0.6651	0.7065	0.764	0.8141
1032.0	204.0	281.0	1810.0	797.0	1734.0	0.6651	0.7065	0.764	0.8141
1031.0	1722.0	204.0	1912.0	1964.0	1918.0	0.6227	0.7164	0.7423	0.7856
1030.0	204.0	1898.0	1722.0	797.0	281.0	0.6651	0.7292	0.7611	0.8114
1029.0	1734.0	1898.0	204.0	1722.0	797.0	0.6491	0.7554	0.7935	0.8335
1028.0	204.0	1987.0	1873.0	1863.0	1938.0	0.6651	0.7478	0.778	0.8314
1027.0	204.0	1912.0	1734.0	1987.0	1898.0	0.6651	0.7703	0.7868	0.8147
1026.0	204.0	553.0	1734.0	281.0	1912.0	0.6651	0.7911	0.8299	0.847
1025.0	204.0	1898.0	281.0	1863.0	1987.0	0.6651	0.7473	0.7742	0.8278
1024.0	204.0	1863.0	1964.0	1734.0	1898.0	0.6651	0.7653	0.7938	0.7974
1023.0	204.0	1863.0	1987.0	98.0	281.0	0.6651	0.7636	0.805	0.8651
1022.0	204.0	5.0	1912.0	181.0	1722.0	0.6651	0.7536	0.7507	0.8199
1021.0	1987.0	1912.0	1734.0	444.0	169.0	0.644	0.7367	0.7789	0.8301
1020.0	797.0	1722.0	1615.0	281.0	1987.0	0.6178	0.7001	0.7281	0.8364
1019.0	281.0	204.0	797.0	1734.0	1898.0	0.6103	0.7532	0.8015	0.8121
1018.0	1987.0	204.0	1734.0	1982.0	1898.0	0.644	0.7768	0.7714	0.7983
1017.0	1734.0	204.0	797.0	1873.0	281.0	0.6491	0.7947	0.8143	0.8752
1016.0	1734.0	1898.0	1590.0	204.0	281.0	0.6491	0.7473	0.7933	0.8554
1015.0	204.0	281.0	1987.0	1722.0	1898.0	0.6651	0.7471	0.7475	0.8341
1014.0	1898.0	204.0	281.0	1734.0	1810.0	0.6307	0.7473	0.752	0.8301
1013.0	281.0	204.0	1912.0	1987.0	169.0	0.6103	0.7699	0.7972	0.8468
1012.0	204.0	169.0	1722.0	1898.0	1880.0	0.6651	0.7205	0.7719	0.8021
1011.0	204.0	1912.0	1898.0	1987.0	126.0	0.6651	0.7416	0.7577	0.8312
1010.0	1734.0	204.0	1912.0	1987.0	126.0	0.6491	0.7703	0.7997	0.8033
1009.0	204.0	1722.0	281.0	1734.0	1912.0	0.6651	0.7276	0.7895	0.8515
1008.0	204.0	281.0	1734.0	553.0	1912.0	0.6651	0.7719	0.8299	0.8737
1007.0	204.0	1722.0	1987.0	553.0	1841.0	0.6651	0.7189	0.7274	0.8186
1006.0	1987.0	204.0	1841.0	1982.0	1873.0	0.644	0.7121	0.732	0.7778
1005.0	204.0	1898.0	797.0	1987.0	1590.0	0.6651	0.7428	0.7705	0.8488
1004.0	204.0	1734.0	613.0	1912.0	1810.0	0.6651	0.7971	0.7658	0.8098
1003.0	1912.0	281.0	204.0	797.0	1734.0	0.6485	0.7699	0.8233	0.8664
1002.0	1912.0	204.0	797.0	1987.0	281.0	0.6485	0.7642	0.7949	0.8292
1001.0	204.0	1834.0	126.0	1863.0	1987.0	0.6651	0.7572	0.7913	0.8333
1000.0	204.0	1834.0	126.0	1863.0	1987.0	0.6651	0.7572	0.7913	0.8333
999.0	204.0	1863.0	1987.0	1810.0	1873.0	0.6651	0.7636	0.7667	0.7886
998.0	1912.0	281.0	1987.0	797.0	1898.0	0.6485	0.7193	0.7584	0.8082
997.0	204.0	1898.0	1912.0	281.0	1987.0	0.6651	0.7416	0.775	0.8549
996.0	204.0	1912.0	553.0	1987.0	1734.0	0.6651	0.7531	0.8082	0.8425
995.0	204.0	1734.0	1722.0	1912.0	1812.0	0.6651	0.7619	0.7886	0.8341
994.0	204.0	1912.0	98.0	1987.0	1734.0	0.6651	0.7674	0.8251	0.8477
993.0	204.0	1987.0	797.0	1912.0	1863.0	0.6651	0.7631	0.7963	0.8062
992.0	204.0	1987.0	797.0	1912.0	1863.0	0.6651	0.7631	0.7963	0.8062
991.0	797.0	1734.0	1898.0	204.0	1987.0	0.6178	0.7478	0.7931	0.8418
990.0	1898.0	204.0	797.0	1873.0	1585.0	0.6307	0.7428	0.7708	0.8091
989.0	204.0	797.0	1734.0	1987.0	553.0	0.6651	0.7947	0.8211	0.8411
988.0	204.0	1987.0	797.0	1898.0	1734.0	0.6651	0.7631	0.7931	0.8432
987.0	204.0	1987.0	797.0	1898.0	1734.0	0.6651	0.7631	0.7931	0.8432
986.0	204.0	1987.0	797.0	553.0	1722.0	0.6651	0.7631	0.7615	0.8209
985.0	1734.0	797.0	204.0	1912.0	281.0	0.6491	0.7947	0.8233	0.8617
984.0	444.0	1898.0	204.0	797.0	1682.0	0.6131	0.7132	0.7403	0.7796
983.0	1898.0	204.0	281.0	1585.0	1852.0	0.6307	0.7473	0.7902	0.8468
982.0	204.0	1863.0	1918.0	1734.0	1987.0	0.6651	0.7089	0.7929	0.827
981.0	204.0	1863.0	1918.0	1734.0	1987.0	0.6651	0.7089	0.7929	0.827
980.0	204.0	1863.0	1918.0	1734.0	1987.0	0.6651	0.7089	0.7929	0.827
979.0	204.0	1982.0	281.0	797.0	1898.0	0.6651	0.7486	0.7629	0.8177
978.0	204.0	1987.0	1734.0	281.0	797.0	0.6651	0.7768	0.8138	0.8244
977.0	204.0	1898.0	1615.0	1734.0	1903.0	0.6651	0.7222	0.7405	0.7924
976.0	1912.0	1898.0	204.0	1863.0	1734.0	0.6485	0.7416	0.7893	0.8454
975.0	204.0	797.0	1810.0	1964.0	1734.0	0.6651	0.7116	0.7595	0.8371
974.0	204.0	1987.0	281.0	1734.0	1752.0	0.6651	0.7471	0.8039	0.827
973.0	1898.0	1964.0	1722.0	1987.0	126.0	0.6307	0.7091	0.7337	0.7852
972.0	1987.0	1898.0	1810.0	1722.0	204.0	0.644	0.6791	0.7306	0.8012
971.0	204.0	1734.0	1987.0	1810.0	98.0	0.6651	0.7768	0.7811	0.806
970.0	204.0	1987.0	1898.0	281.0	2042.0	0.6651	0.7364	0.7753	0.8279
969.0	204.0	1898.0	1885.0	1734.0	281.0	0.6651	0.7173	0.7784	0.8274
968.0	204.0	1841.0	1987.0	1722.0	1964.0	0.6651	0.7121	0.7349	0.7999
967.0	1987.0	1898.0	1873.0	98.0	797.0	0.644	0.7132	0.7635	0.8078
966.0	1734.0	1898.0	797.0	1987.0	169.0	0.6491	0.7478	0.7757	0.819
965.0	1987.0	204.0	444.0	1810.0	1722.0	0.644	0.7371	0.7166	0.775
964.0	204.0	1987.0	1722.0	1898.0	2043.0	0.6651	0.7189	0.755	0.8078
963.0	1734.0	204.0	1987.0	1964.0	98.0	0.6491	0.7768	0.817	0.8179
962.0	1734.0	204.0	281.0	797.0	2042.0	0.6491	0.7719	0.8182	0.833
961.0	1734.0	204.0	1964.0	1590.0	797.0	0.6491	0.7724	0.8165	0.8292
960.0	204.0	1898.0	797.0	1615.0	1964.0	0.6651	0.7428	0.7653	0.8217
959.0	204.0	1734.0	2041.0	1898.0	28.0	0.6651	0.7671	0.7935	0.8382
958.0	204.0	1722.0	1964.0	1734.0	281.0	0.6651	0.7293	0.7963	0.8039
957.0	204.0	1722.0	1964.0	1734.0	281.0	0.6651	0.7293	0.7963	0.8039
956.0	204.0	1722.0	1964.0	1734.0	281.0	0.6651	0.7293	0.7963	0.8039
955.0	1987.0	204.0	281.0	1827.0	1734.0	0.644	0.7471	0.8077	0.8217
954.0	204.0	1734.0	281.0	1898.0	1810.0	0.6651	0.7719	0.752	0.8418
953.0	1898.0	204.0	613.0	1734.0	1722.0	0.6307	0.743	0.7899	0.7617
952.0	1898.0	204.0	1734.0	1722.0	797.0	0.6307	0.7554	0.7935	0.8023
951.0	1987.0	1734.0	204.0	1898.0	1863.0	0.644	0.7768	0.7872	0.8495
950.0	1898.0	1987.0	204.0	1863.0	797.0	0.6307	0.7364	0.7762	0.8375
949.0	204.0	1734.0	444.0	281.0	1898.0	0.6651	0.7636	0.7766	0.8102
948.0	204.0	1734.0	444.0	281.0	1898.0	0.6651	0.7636	0.7766	0.8102
947.0	204.0	1734.0	444.0	281.0	1898.0	0.6651	0.7636	0.7766	0.8102
946.0	204.0	1987.0	2042.0	281.0	1964.0	0.6651	0.7381	0.8059	0.8077
945.0	1898.0	2064.0	204.0	281.0	1863.0	0.6307	0.7459	0.7958	0.8032
944.0	1987.0	1734.0	1964.0	2064.0	1903.0	0.644	0.7557	0.7764	0.7996
943.0	1734.0	797.0	126.0	1987.0	1898.0	0.6491	0.7654	0.7681	0.8342
942.0	1987.0	1898.0	1734.0	1964.0	281.0	0.644	0.7322	0.7784	0.8545
941.0	1987.0	1734.0	1873.0	1615.0	1982.0	0.644	0.7507	0.7687	0.8278
940.0	1734.0	1987.0	1898.0	281.0	126.0	0.6491	0.7322	0.7689	0.8484
939.0	204.0	1987.0	1964.0	1863.0	690.0	0.6651	0.7523	0.8084	0.8436
938.0	204.0	1734.0	1898.0	690.0	2064.0	0.6651	0.7554	0.8182	0.8335
937.0	1987.0	281.0	204.0	1898.0	28.0	0.644	0.7471	0.7687	0.8147
936.0	204.0	281.0	1590.0	2064.0	444.0	0.6651	0.7428	0.7944	0.8385
935.0	204.0	1987.0	1734.0	1898.0	1873.0	0.6651	0.7768	0.7901	0.8373
934.0	204.0	1987.0	1898.0	281.0	797.0	0.6651	0.7364	0.7676	0.7886
933.0	204.0	281.0	1987.0	1863.0	1873.0	0.6651	0.7471	0.806	0.8671
932.0	204.0	281.0	1987.0	1863.0	1873.0	0.6651	0.7471	0.806	0.8671
931.0	204.0	1987.0	1734.0	1590.0	1964.0	0.6651	0.7768	0.8125	0.8287
930.0	204.0	1987.0	1734.0	1590.0	1964.0	0.6651	0.7768	0.8125	0.8287
929.0	204.0	1757.0	1987.0	2043.0	281.0	0.6651	0.7462	0.7913	0.8344
928.0	204.0	1863.0	1734.0	1834.0	1987.0	0.6651	0.7746	0.8263	0.8653
927.0	204.0	281.0	797.0	1898.0	1987.0	0.6651	0.7532	0.7676	0.8326
926.0	1898.0	1987.0	204.0	1734.0	1964.0	0.6307	0.7364	0.7892	0.8269
925.0	204.0	1585.0	1898.0	1734.0	1987.0	0.6651	0.7243	0.7798	0.8441
924.0	1987.0	1898.0	204.0	1734.0	797.0	0.644	0.7364	0.7931	0.8455
923.0	1987.0	204.0	2088.0	1873.0	1734.0	0.644	0.7173	0.7924	0.8493
922.0	204.0	1987.0	281.0	2064.0	1590.0	0.6651	0.7471	0.7963	0.8348
921.0	204.0	281.0	2064.0	1898.0	1615.0	0.6651	0.7548	0.7915	0.8353
920.0	1590.0	1734.0	204.0	1964.0	181.0	0.6536	0.7784	0.8191	0.8276
919.0	204.0	1987.0	1898.0	797.0	281.0	0.6651	0.7364	0.7676	0.852
918.0	1898.0	204.0	1734.0	2041.0	797.0	0.6307	0.7554	0.7944	0.8527
917.0	204.0	1880.0	1590.0	1987.0	1863.0	0.6651	0.7466	0.7915	0.8407
916.0	204.0	613.0	2082.0	797.0	1987.0	0.6651	0.7089	0.7566	0.8366
915.0	204.0	1987.0	281.0	1734.0	1964.0	0.6651	0.7471	0.8111	0.8319
914.0	204.0	1987.0	2082.0	28.0	2064.0	0.6651	0.7013	0.754	0.8244
913.0	204.0	1987.0	2082.0	28.0	2064.0	0.6651	0.7013	0.754	0.8244
912.0	204.0	1734.0	1987.0	126.0	1590.0	0.6651	0.7768	0.7945	0.8129
911.0	204.0	281.0	2082.0	1987.0	2042.0	0.6651	0.7042	0.7617	0.8348
910.0	204.0	1585.0	1987.0	797.0	281.0	0.6651	0.7601	0.8073	0.8263
909.0	204.0	1863.0	1898.0	1987.0	2064.0	0.6651	0.7471	0.7962	0.8182
908.0	204.0	1964.0	690.0	1987.0	797.0	0.6651	0.7543	0.7949	0.8256
907.0	204.0	797.0	1590.0	1873.0	1734.0	0.6651	0.746	0.8028	0.8111
906.0	204.0	1987.0	98.0	1757.0	1880.0	0.6651	0.7617	0.7915	0.8333
