Iter	size_mean	size_sd	size_best3	size_best3_hyd	ent_mean	ent_sd	ent_best3	ent_best3_hyd	hyd_mean	hyd_sd	hyd_best3	hyd_best3_hyd
256.0	55.71	32.59	193.67	112.33	7.98	1.32	6.33	7.25	-0.3	0.77	-1.01	0.6
257.0	55.74	32.67	185.33	112.33	7.98	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
258.0	55.77	32.74	185.33	112.33	7.98	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
259.0	55.8	32.73	185.33	112.33	7.98	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
260.0	55.83	32.79	206.0	112.33	7.98	1.33	6.11	7.25	-0.3	0.77	-0.68	0.6
261.0	55.86	32.82	198.0	112.33	7.98	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
262.0	55.89	32.94	198.0	112.33	7.98	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
263.0	55.92	32.93	198.0	112.33	7.98	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
264.0	55.95	32.95	198.0	112.33	7.98	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
265.0	55.98	32.95	206.0	112.33	7.97	1.33	6.11	7.25	-0.3	0.77	-0.68	0.6
266.0	56.0	32.98	198.0	112.33	7.97	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
267.0	56.03	32.97	198.0	112.33	7.97	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
268.0	56.06	33.01	198.0	112.33	7.97	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
269.0	56.09	33.06	198.0	112.33	7.97	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
270.0	56.12	33.07	198.0	87.67	7.97	1.33	6.2	7.55	-0.3	0.77	-0.86	0.65
271.0	56.15	33.07	185.33	87.67	7.97	1.32	6.61	7.55	-0.3	0.77	-0.4	0.65
272.0	56.18	33.13	185.33	87.67	7.97	1.32	6.61	7.55	-0.3	0.77	-0.4	0.65
273.0	56.21	33.15	185.33	112.33	7.96	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
274.0	56.24	33.23	185.33	112.33	7.96	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
275.0	56.27	33.25	193.67	112.33	7.96	1.32	6.33	7.25	-0.3	0.77	-1.01	0.6
276.0	56.3	33.26	229.0	112.33	7.96	1.33	6.09	7.25	-0.3	0.77	-0.92	0.6
277.0	56.33	33.26	229.0	112.33	7.96	1.32	6.09	7.25	-0.3	0.77	-0.92	0.6
278.0	56.36	33.26	229.0	112.33	7.96	1.32	6.09	7.25	-0.3	0.77	-0.92	0.6
279.0	56.39	33.32	189.0	112.33	7.96	1.32	6.44	7.25	-0.3	0.77	-0.86	0.6
280.0	56.42	33.35	185.33	112.33	7.96	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
281.0	56.45	33.37	185.33	112.33	7.96	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
282.0	56.48	33.56	198.0	112.33	7.96	1.32	6.2	7.25	-0.3	0.77	-0.86	0.6
283.0	56.51	33.56	185.33	112.33	7.96	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
284.0	56.54	33.62	193.67	112.33	7.95	1.33	6.33	7.25	-0.3	0.77	-1.01	0.6
285.0	56.57	33.64	193.67	112.33	7.95	1.33	6.33	7.25	-0.3	0.77	-1.01	0.6
286.0	56.6	33.64	211.67	112.33	7.95	1.33	6.61	7.25	-0.3	0.77	-0.32	0.6
287.0	56.63	33.66	185.33	112.33	7.95	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
288.0	56.66	33.7	185.33	112.33	7.95	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
289.0	56.69	33.84	185.33	112.33	7.95	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
290.0	56.72	33.85	229.0	112.33	7.95	1.33	6.09	7.25	-0.3	0.77	-0.92	0.6
291.0	56.75	33.85	229.0	112.33	7.95	1.33	6.09	7.25	-0.3	0.77	-0.92	0.6
292.0	56.78	33.85	193.67	112.33	7.95	1.33	6.33	7.25	-0.3	0.77	-1.01	0.6
293.0	56.81	33.86	206.67	112.33	7.95	1.33	6.18	7.25	-0.3	0.77	-0.64	0.6
294.0	56.84	33.9	176.33	112.33	7.95	1.33	6.43	7.25	-0.3	0.77	-0.59	0.6
295.0	56.87	33.9	180.67	112.33	7.94	1.33	6.72	7.25	-0.3	0.77	-0.26	0.6
296.0	56.9	34.05	206.67	112.33	7.94	1.33	6.18	7.25	-0.3	0.77	-0.64	0.6
297.0	56.93	34.09	185.33	112.33	7.94	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
298.0	56.96	34.1	198.0	112.33	7.94	1.33	6.2	7.25	-0.3	0.77	-0.86	0.6
299.0	56.99	34.09	185.33	112.33	7.94	1.33	6.61	7.25	-0.3	0.77	-0.4	0.6
300.0	57.02	34.08	206.67	112.33	7.94	1.33	6.18	7.25	-0.3	0.77	-0.64	0.6
301.0	57.05	34.11	206.67	112.33	7.94	1.33	6.18	7.25	-0.3	0.77	-0.64	0.6
302.0	57.08	34.1	185.33	112.33	7.93	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
303.0	57.11	34.09	180.67	112.33	7.93	1.32	6.66	7.25	-0.3	0.77	-0.73	0.6
304.0	57.14	34.08	180.67	112.33	7.93	1.32	6.66	7.25	-0.3	0.77	-0.73	0.6
305.0	57.17	34.11	180.67	112.33	7.93	1.32	6.66	7.25	-0.3	0.77	-0.73	0.6
306.0	57.2	34.13	188.33	112.33	7.93	1.32	6.13	7.25	-0.3	0.77	-0.85	0.6
307.0	57.23	34.12	185.33	112.33	7.93	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
308.0	57.26	34.11	185.33	112.33	7.92	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
309.0	57.29	34.15	185.33	112.33	7.92	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
310.0	57.32	34.27	229.0	112.33	7.92	1.32	6.09	7.25	-0.3	0.77	-0.92	0.6
311.0	57.35	34.28	193.67	112.33	7.92	1.32	6.33	7.25	-0.3	0.77	-1.01	0.6
312.0	57.38	34.46	185.33	112.33	7.92	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
313.0	57.42	34.46	185.33	112.33	7.92	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
314.0	57.45	34.45	206.0	112.33	7.92	1.32	6.11	7.25	-0.3	0.77	-0.68	0.6
315.0	57.48	34.49	206.0	112.33	7.92	1.32	6.11	7.25	-0.3	0.77	-0.68	0.6
316.0	57.51	34.5	188.67	112.33	7.92	1.32	6.63	7.25	-0.3	0.77	-0.08	0.6
317.0	57.54	34.54	197.67	112.33	7.92	1.32	6.18	7.25	-0.3	0.77	-0.64	0.6
318.0	57.57	34.53	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.77	-0.64	0.6
319.0	57.6	34.52	185.33	112.33	7.91	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
320.0	57.63	34.53	185.33	112.33	7.91	1.32	6.61	7.25	-0.3	0.77	-0.4	0.6
321.0	57.66	34.59	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.77	-0.64	0.6
322.0	57.69	34.65	201.0	112.33	7.91	1.32	6.2	7.25	-0.3	0.77	-0.31	0.6
323.0	57.72	34.7	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.77	-0.64	0.6
324.0	57.76	34.69	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
325.0	57.79	34.75	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.77	-0.64	0.6
326.0	57.82	34.88	197.67	112.33	7.91	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
327.0	57.85	34.87	197.67	112.33	7.9	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
328.0	57.88	34.97	197.67	112.33	7.9	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
329.0	57.91	35.01	197.67	112.33	7.9	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
330.0	57.94	35.01	180.33	112.33	7.9	1.32	6.7	7.25	-0.3	0.76	-0.04	0.6
331.0	57.97	35.0	182.0	112.33	7.9	1.32	6.67	7.25	-0.3	0.76	-0.16	0.6
332.0	58.01	34.99	182.0	112.33	7.9	1.32	6.67	7.25	-0.3	0.76	-0.16	0.6
333.0	58.04	34.99	182.0	112.33	7.9	1.32	6.67	7.25	-0.3	0.76	-0.16	0.6
334.0	58.07	35.01	199.33	112.33	7.9	1.32	6.15	7.25	-0.3	0.76	-0.76	0.6
335.0	58.1	35.02	199.33	112.33	7.9	1.32	6.15	7.25	-0.3	0.76	-0.76	0.6
336.0	58.13	35.21	199.33	112.33	7.89	1.32	6.15	7.25	-0.3	0.76	-0.76	0.6
337.0	58.16	35.2	199.33	112.33	7.89	1.32	6.15	7.25	-0.3	0.76	-0.76	0.6
338.0	58.2	35.24	194.33	112.33	7.89	1.32	6.24	7.25	-0.3	0.76	-0.4	0.6
339.0	58.23	35.24	194.33	112.33	7.89	1.32	6.24	7.25	-0.3	0.76	-0.4	0.6
340.0	58.26	35.26	194.33	112.33	7.89	1.32	6.24	7.25	-0.3	0.76	-0.4	0.6
341.0	58.29	35.24	197.67	112.33	7.89	1.32	6.18	7.25	-0.3	0.76	-0.64	0.6
342.0	58.32	35.31	197.67	112.33	7.89	1.32	6.18	7.25	-0.29	0.76	-0.64	0.6
343.0	58.35	35.42	194.33	112.33	7.89	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
344.0	58.39	35.44	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
345.0	58.42	35.49	199.33	112.33	7.88	1.32	6.15	7.25	-0.29	0.76	-0.76	0.6
346.0	58.45	35.57	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
347.0	58.48	35.57	199.33	112.33	7.88	1.32	6.15	7.25	-0.29	0.76	-0.76	0.6
348.0	58.51	35.58	199.33	112.33	7.88	1.32	6.15	7.25	-0.29	0.76	-0.76	0.6
349.0	58.54	35.58	199.33	112.33	7.88	1.32	6.15	7.25	-0.29	0.76	-0.76	0.6
350.0	58.58	35.62	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
351.0	58.61	35.68	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
352.0	58.64	35.75	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
353.0	58.67	35.86	194.33	112.33	7.88	1.32	6.24	7.25	-0.29	0.76	-0.4	0.6
354.0	58.71	35.89	194.33	112.33	7.88	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
355.0	58.74	35.92	199.33	112.33	7.88	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
356.0	58.77	35.93	199.33	112.33	7.87	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
357.0	58.8	36.0	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
358.0	58.83	36.08	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
359.0	58.87	36.12	197.67	112.33	7.87	1.33	6.18	7.25	-0.29	0.76	-0.64	0.6
360.0	58.9	36.13	199.33	112.33	7.87	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
361.0	58.93	36.23	199.33	112.33	7.87	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
362.0	58.96	36.24	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
363.0	59.0	36.25	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
364.0	59.03	36.24	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
365.0	59.06	36.3	194.33	112.33	7.87	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
366.0	59.09	36.31	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
367.0	59.13	36.35	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
368.0	59.16	36.38	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
369.0	59.19	36.39	199.33	112.33	7.86	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
370.0	59.22	36.38	198.33	112.33	7.86	1.33	6.37	7.25	-0.29	0.76	-0.72	0.6
371.0	59.26	36.43	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
372.0	59.29	36.44	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
373.0	59.32	36.56	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
374.0	59.36	36.58	198.33	112.33	7.86	1.33	6.37	7.25	-0.29	0.76	-0.72	0.6
375.0	59.39	36.75	198.33	112.33	7.86	1.33	6.37	7.25	-0.29	0.76	-0.72	0.6
376.0	59.42	36.77	194.33	112.33	7.86	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
377.0	59.45	36.81	199.33	112.33	7.85	1.33	6.15	7.25	-0.29	0.76	-0.76	0.6
378.0	59.49	36.85	194.33	87.67	7.85	1.33	6.24	7.55	-0.29	0.76	-0.4	0.65
379.0	59.52	36.84	194.33	87.67	7.85	1.33	6.24	7.55	-0.29	0.76	-0.4	0.65
380.0	59.55	36.83	194.33	87.67	7.85	1.33	6.24	7.55	-0.29	0.76	-0.4	0.65
381.0	59.59	36.84	194.33	87.67	7.85	1.33	6.24	7.55	-0.29	0.76	-0.4	0.65
382.0	59.62	36.85	197.67	87.67	7.85	1.33	6.18	7.55	-0.29	0.77	-0.64	0.65
383.0	59.65	36.84	194.33	87.67	7.84	1.33	6.24	7.55	-0.29	0.77	-0.4	0.65
384.0	59.69	36.86	196.67	87.67	7.84	1.33	6.4	7.55	-0.29	0.77	-0.6	0.65
385.0	59.72	36.92	194.33	87.67	7.84	1.33	6.24	7.55	-0.29	0.77	-0.4	0.65
386.0	59.75	36.94	194.33	87.67	7.84	1.33	6.24	7.55	-0.3	0.77	-0.4	0.65
387.0	59.79	36.96	194.33	87.67	7.84	1.33	6.24	7.55	-0.3	0.77	-0.4	0.65
388.0	59.82	36.98	197.67	87.67	7.84	1.33	6.18	7.55	-0.29	0.77	-0.64	0.65
389.0	59.85	36.99	194.33	87.67	7.84	1.33	6.24	7.55	-0.29	0.77	-0.4	0.65
390.0	59.89	37.0	197.67	87.67	7.84	1.33	6.18	7.55	-0.3	0.77	-0.64	0.65
391.0	59.92	37.01	194.33	112.33	7.84	1.33	6.24	7.25	-0.3	0.77	-0.4	0.6
392.0	59.95	37.06	199.33	112.33	7.84	1.33	6.15	7.25	-0.3	0.77	-0.76	0.6
393.0	59.99	37.13	194.33	112.33	7.84	1.33	6.24	7.25	-0.3	0.77	-0.4	0.6
394.0	60.02	37.19	199.33	112.33	7.83	1.34	6.15	7.25	-0.3	0.77	-0.76	0.6
395.0	60.05	37.19	198.33	112.33	7.83	1.34	6.37	7.25	-0.3	0.77	-0.72	0.6
396.0	60.09	37.19	196.67	112.33	7.83	1.34	6.4	7.25	-0.29	0.76	-0.6	0.6
397.0	60.12	37.22	194.33	112.33	7.83	1.34	6.24	7.25	-0.29	0.77	-0.4	0.6
398.0	60.16	37.21	194.33	112.33	7.83	1.33	6.24	7.25	-0.3	0.77	-0.4	0.6
399.0	60.19	37.26	197.67	112.33	7.83	1.33	6.18	7.25	-0.3	0.77	-0.64	0.6
400.0	60.22	37.25	194.33	112.33	7.83	1.33	6.24	7.25	-0.3	0.77	-0.4	0.6
401.0	60.26	37.26	194.33	112.33	7.82	1.33	6.24	7.25	-0.3	0.77	-0.4	0.6
402.0	60.29	37.3	199.33	112.33	7.82	1.33	6.15	7.25	-0.3	0.77	-0.76	0.6
403.0	60.32	37.69	194.33	112.33	7.82	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
404.0	60.36	37.69	194.33	112.33	7.82	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
405.0	60.39	37.71	194.33	112.33	7.82	1.33	6.24	7.25	-0.29	0.76	-0.4	0.6
406.0	60.43	37.71	199.33	112.33	7.82	1.33	6.15	7.25	-0.3	0.76	-0.76	0.6
407.0	60.46	37.75	194.33	87.67	7.82	1.33	6.24	7.55	-0.3	0.76	-0.4	0.65
408.0	60.5	37.74	194.33	87.67	7.82	1.33	6.24	7.55	-0.3	0.76	-0.4	0.65
409.0	60.53	37.74	194.33	87.67	7.82	1.33	6.24	7.55	-0.3	0.76	-0.4	0.65
410.0	60.56	37.8	194.33	87.67	7.82	1.33	6.24	7.55	-0.3	0.76	-0.4	0.65
411.0	60.6	37.93	194.33	87.67	7.82	1.34	6.24	7.55	-0.3	0.76	-0.4	0.65
412.0	60.63	37.95	221.33	87.67	7.81	1.33	5.98	7.55	-0.3	0.76	-0.63	0.65
413.0	60.67	37.96	223.0	117.67	7.81	1.33	5.94	7.13	-0.3	0.76	-0.75	0.62
414.0	60.7	37.96	221.33	117.67	7.81	1.33	5.98	7.13	-0.3	0.76	-0.63	0.62
415.0	60.74	38.01	221.33	117.67	7.81	1.33	5.98	7.13	-0.3	0.76	-0.63	0.62
416.0	60.77	38.02	223.0	117.67	7.81	1.34	5.94	7.13	-0.3	0.76	-0.75	0.62
417.0	60.8	38.06	223.0	117.67	7.81	1.34	5.94	7.13	-0.3	0.76	-0.75	0.62
418.0	60.84	38.05	223.0	117.67	7.81	1.34	5.94	7.13	-0.3	0.76	-0.75	0.62
419.0	60.87	38.13	221.33	117.67	7.8	1.34	5.98	7.13	-0.3	0.76	-0.63	0.62
420.0	60.91	38.19	233.33	117.67	7.8	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
421.0	60.94	38.22	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
422.0	60.98	38.22	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
423.0	61.01	38.24	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
424.0	61.05	38.28	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
425.0	61.08	38.31	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
426.0	61.12	38.32	233.33	117.67	7.8	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
427.0	61.15	38.31	233.33	117.67	7.79	1.33	5.93	7.13	-0.29	0.76	-0.75	0.62
428.0	61.19	38.32	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
429.0	61.22	38.34	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
430.0	61.26	38.41	233.33	117.67	7.79	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
431.0	61.29	38.45	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
432.0	61.33	38.5	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
433.0	61.36	38.51	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
434.0	61.4	38.5	233.33	117.67	7.79	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
435.0	61.43	38.5	233.33	117.67	7.79	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
436.0	61.47	38.59	233.33	117.67	7.78	1.34	5.93	7.13	-0.29	0.76	-0.75	0.62
437.0	61.5	38.6	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
438.0	61.54	38.65	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
439.0	61.57	38.68	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
440.0	61.61	38.82	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
441.0	61.64	38.87	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
442.0	61.68	38.89	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
443.0	61.71	38.97	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
444.0	61.75	39.05	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
445.0	61.79	39.14	233.33	117.67	7.78	1.34	5.93	7.13	-0.3	0.76	-0.75	0.62
446.0	61.82	39.14	233.33	140.67	7.77	1.34	5.93	6.96	-0.3	0.76	-0.75	0.67
447.0	61.86	39.14	233.33	140.67	7.77	1.34	5.93	6.96	-0.3	0.76	-0.75	0.67
448.0	61.89	39.14	233.33	140.67	7.77	1.34	5.93	6.96	-0.3	0.76	-0.75	0.67
449.0	61.93	39.17	233.33	140.67	7.77	1.34	5.93	6.96	-0.3	0.76	-0.75	0.67
450.0	61.96	39.22	233.33	140.67	7.77	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
451.0	62.0	39.21	233.33	140.67	7.77	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
452.0	62.04	39.22	233.33	140.67	7.77	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
453.0	62.07	39.23	233.33	140.67	7.77	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
454.0	62.11	39.22	233.33	140.67	7.77	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
455.0	62.14	39.33	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
456.0	62.18	39.36	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
457.0	62.22	39.38	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
458.0	62.25	39.39	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
459.0	62.29	39.41	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
460.0	62.33	39.45	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
461.0	62.36	39.47	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
462.0	62.4	39.56	167.33	140.67	7.76	1.35	6.13	6.96	-0.3	0.76	-0.54	0.67
463.0	62.43	39.58	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
464.0	62.47	39.65	233.33	140.67	7.76	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
465.0	62.51	39.64	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
466.0	62.54	39.65	233.33	140.67	7.75	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
467.0	62.58	39.65	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
468.0	62.62	39.68	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
469.0	62.65	39.82	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
470.0	62.69	39.82	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
471.0	62.73	39.91	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
472.0	62.76	39.96	174.33	140.67	7.75	1.35	6.06	6.96	-0.3	0.76	-0.59	0.67
473.0	62.8	39.98	233.33	140.67	7.75	1.35	5.93	6.96	-0.3	0.76	-0.75	0.67
474.0	62.84	39.99	174.33	140.67	7.74	1.35	6.06	6.96	-0.3	0.75	-0.59	0.67
475.0	62.87	39.99	233.33	140.67	7.74	1.35	5.93	6.96	-0.3	0.75	-0.75	0.67
476.0	62.91	39.99	233.33	140.67	7.74	1.35	5.93	6.96	-0.3	0.75	-0.75	0.67
477.0	62.95	40.02	233.33	140.67	7.74	1.36	5.93	6.96	-0.3	0.75	-0.75	0.67
478.0	62.98	40.05	233.33	140.67	7.74	1.36	5.93	6.96	-0.3	0.75	-0.75	0.67
479.0	63.02	40.06	213.33	140.67	7.74	1.36	6.11	6.96	-0.3	0.75	-0.57	0.67
480.0	63.06	40.1	233.33	140.67	7.74	1.36	5.93	6.96	-0.3	0.75	-0.75	0.67
481.0	63.1	40.15	174.33	140.67	7.74	1.36	6.06	6.96	-0.3	0.76	-0.59	0.67
482.0	63.13	40.14	174.33	NA	7.74	1.36	6.06	NA	-0.3	0.76	-0.59	NA
483.0	63.17	40.14	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
484.0	63.21	40.19	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
485.0	63.24	40.2	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
486.0	63.28	40.26	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
487.0	63.32	40.32	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
488.0	63.36	40.43	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
489.0	63.39	40.48	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
490.0	63.43	40.5	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
491.0	63.47	40.58	233.33	143.67	7.73	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
492.0	63.51	40.6	174.33	143.67	7.73	1.36	6.06	6.78	-0.3	0.76	-0.59	0.65
493.0	63.55	40.71	174.33	143.67	7.73	1.36	6.06	6.78	-0.3	0.76	-0.59	0.65
494.0	63.58	40.71	174.33	143.67	7.72	1.36	6.06	6.78	-0.3	0.76	-0.59	0.65
495.0	63.62	40.83	233.33	143.67	7.72	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
496.0	63.66	40.82	233.33	143.67	7.72	1.36	5.93	6.78	-0.3	0.75	-0.75	0.65
497.0	63.7	40.88	233.33	143.67	7.72	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
498.0	63.73	40.89	213.33	143.67	7.72	1.36	6.11	6.78	-0.3	0.76	-0.57	0.65
499.0	63.77	40.93	233.33	143.67	7.72	1.36	5.93	6.78	-0.3	0.76	-0.75	0.65
500.0	63.81	40.95	174.33	143.67	7.72	1.37	6.06	6.78	-0.3	0.76	-0.59	0.65
501.0	63.85	41.03	174.33	143.67	7.72	1.37	6.06	6.78	-0.3	0.76	-0.59	0.65
502.0	63.89	41.13	233.33	143.67	7.72	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
503.0	63.92	41.12	230.0	143.67	7.72	1.37	5.86	6.78	-0.3	0.75	-0.8	0.65
504.0	63.96	41.12	230.0	143.67	7.71	1.37	5.86	6.78	-0.3	0.75	-0.8	0.65
505.0	64.0	41.22	174.33	143.67	7.71	1.37	6.06	6.78	-0.3	0.75	-0.59	0.65
506.0	64.04	41.21	174.33	143.67	7.71	1.36	6.06	6.78	-0.3	0.75	-0.59	0.65
507.0	64.08	41.25	213.33	143.67	7.71	1.36	6.11	6.78	-0.3	0.75	-0.57	0.65
508.0	64.12	41.36	174.33	143.67	7.71	1.37	6.06	6.78	-0.3	0.75	-0.59	0.65
509.0	64.15	41.4	233.33	143.67	7.71	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
510.0	64.19	41.46	233.33	143.67	7.71	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
511.0	64.23	41.45	233.33	143.67	7.71	1.36	5.93	6.78	-0.3	0.75	-0.75	0.65
512.0	64.27	41.48	174.33	143.67	7.7	1.36	6.06	6.78	-0.3	0.75	-0.59	0.65
